Scouter Name,Event,Match Level,Match #,Robot,Team #,Auto Coral Level 4,Auto Coral Level 3,Auto Coral Level 2,Auto Coral Level 1,Auto Coral Miss,Auto Algae Processor,Auto Algae Net,Auto Algae Remove From Reef,Leave,Cycle Timer,Cycle Type,Teleop Coral Level 4,Teleop Coral Level 3,Teleop Coral Level 2,Teleop Coral Level 1,Teleop Coral Miss,Teleop Algae Processor,Teleop Algae Net,Teleop Algae Miss,Teleop Algae Removed From Reef,Pickup From Floor,Pickup From Coral Station,Endgame State,Played Defense,Was Defended,Died,Tippy,Yellow Card,Red Card,Egregiously Bad Event,Comment
Ak,2025nytr,qm,16,r2,7504,0,0,0,0,0,0,0,0,1,"3,17.5,8.9,10.1,9.6,19.2,12.7,11.9,21.1","tap,tap,tc4,tc4,tc4,tc4,tc4,tc4,tc2",6,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
JP,2025nytr,qm,17,r1,5528,1,0,0,0,0,0,0,0,1,"17.2,12.5,22.6,14.9,18.9,15,10.7","tc4,tc4,tc4,tc4,tc4,tc3,tc3",5,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
CW,2025nytr,qm,17,r3,6911,0,0,0,0,1,0,0,0,1,41.9,tc4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ay,2025nytr,qm,17,b3,424,0,0,0,0,0,0,0,0,1,"17.6,33.1,14.6,15.3,20.4,37.8","tan,tan,tc3,tan,tan,tc2",0,1,1,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
Ak,2025nytr,qm,17,r2,1126,0,0,0,0,0,0,0,0,1,"10.9,8.1,11.1,16.2,15.2,15.4","tc4,tc4,tc4,tc4,tc4,tc3",5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Jp,2025nytr,qm,17,b1,1591,0,0,0,0,0,0,0,0,0,"13.8,17.7,8,17.2,29.7,8.8,14.1","tc4,tc4,tc4,tc4,tc4,tc4,tc4",7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
df,2025nytr,qm,17,b2,2791,1,0,0,0,0,0,0,0,0,"19.3,33.9,13.3,9.5,25.4,16.2,5.9,9.1","tc4,tc4,tc3,tc3,tc3,tc2,tc2,tc2",2,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jp,2025nytr,qm,18,b1,3171,0,0,0,0,0,0,0,0,0,"9.3,26.6,13.9,32.5,31.4","tc4,tc4,tc4,tc4,tc4",5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Had trouble loading the coral 
CW,2025nytr,qm,18,r3,5881,0,0,0,0,1,0,0,0,1,"6.1,24.9,7.8,6.7,14.8,45.4,14.7","tc1,tc2,tc2,tc2,tc2,tc2,tc1",0,0,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JP,2025nytr,qm,18,r1,4122,0,0,0,0,2,0,0,0,1,"12.4,11.3,12.7,6.1,16.5,3.6,10.9,10.2,10.9","tc4,tap,tap,tc4,tan,tc3,tc4,tan,tc3",3,2,0,0,0,2,2,0,4,0,1,3,0,1,0,0,0,0,0
ay,2025nytr,qm,18,b3,3360,0,0,0,0,0,0,0,1,1,"46.9,11.4,32.8,26","tap,tap,tap,tap",0,0,0,0,0,4,0,0,4,0,0,1,0,0,0,0,0,0,0
Ak,2025nytr,qm,18,r2,3117,0,0,0,0,0,0,0,0,0,"7.1,14.8,18.1,9.8,21.2,35.4","tc4,tc4,tc4,tc3,tc3,tc3",3,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
df,2025nytr,qm,18,b2,1493,0,0,0,0,0,0,0,0,0,"19.5,6.7,8","tc4,tc4,tc4",3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ay,2025nytr,qm,19,b3,8067,0,0,0,0,0,0,0,0,1,"49.4,20.6,25.3","tc4,tc1,tc4",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CW,2025nytr,qm,19,r3,3550,2,0,0,0,0,0,0,0,1,"20.1,18.2,43.1,7.5,31.9","tc4,tc4,tap,tap,tap",2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
JP,2025nytr,qm,19,r1,229,0,0,0,0,0,0,0,0,0,,{},0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,they got beached
Ak,2025nytr,qm,19,r2,10352,0,0,0,0,0,0,0,0,1,"25.4,9.4,14.4,13.8,10.8,8.9,12.9,8.1","tc1,tc1,tc1,tc1,tc1,tc1,tc1,tap",0,0,0,7,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
df,2025nytr,qm,19,b2,6621,2,0,0,0,0,0,0,0,0,"41.6,6.2,14.2,7.3,7,11.4,3.7,2.7,13.2,11.9","tc2,tc2,tc2,tc4,tc4,tc2,tc2,tc2,tc2,tc2",2,0,8,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ay,2025nytr,qm,20,b3,870,2,0,0,0,0,0,0,0,1,"56.9,11.6","tc4,tc4",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CW,2025nytr,qm,20,r3,4571,0,0,0,0,0,0,0,0,1,"27.8,56","tap,tap",0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0
Ak,2025nytr,qm,20,r2,191,2,0,0,0,1,0,0,0,0,"23.3,11,7.5,12.9,11.3,10.5,10.5,7.5,13.3,9.5","tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc4,tc3,tc3",7,3,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0
JP,2025nytr,qm,20,r1,358,0,0,0,0,0,0,0,0,1,"24,27.1,18.8,16.4,20.2,11.8,11.9","tc4,tc3,tc3,tc3,tc3,tc4,tc2",2,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jp,2025nytr,qm,20,b1,6401,0,0,0,0,0,0,0,0,1,"32.5,24.3,10.3","tc3,tc3,tc3",0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"Could not hold onto the coral, they could but had to go slow "
df,2025nytr,qm,20,b2,6648,0,0,0,0,0,0,0,0,1,"23.6,22.4,50.3","tap,tap,tap",0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,they messed up their deep climb  
JP,2025nytr,qm,21,r1,6300,0,0,0,0,0,0,0,0,1,"41.1,30.9,17.2","tc3,tc3,tc3",0,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
ML,2025nytr,qm,21,b3,6463,0,0,0,0,0,0,0,0,1,"8.7,16.4,34.3,16.5,36","tc4,tc4,tc4,tc4,tc4",5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Ap,2025nytr,qm,21,r2,3181,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CW,2025nytr,qm,21,r3,639,1,0,0,0,0,0,0,0,1,"16.4,8,21.6,10.6,18.5,23.9","tc1,tc4,tc4,tc4,tc4,tc4",5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Jl,2025nytr,qm,21,b1,7718,0,0,0,0,0,0,0,0,0,"41.4,50.4","tc4,tc3",1,1,0,0,3,0,0,0,2,0,1,0,0,0,0,1,0,0,0,:3
CW,2025nytr,qm,22,r3,2869,2,0,0,0,0,0,0,0,1,"7.1,4.9,11.1,8.1,6.9,0.5,29.4,7.4,6.8","tc4,tc4,tc3,tc3,tc4,tc3,tc1,tc2,tc2",3,3,2,1,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0
DD,2025nytr,qm,22,b2,3044,3,0,0,0,0,0,0,0,1,"6.2,8.4,15.1,4,6.4,18.2,7,12.7,7.9,10.1,9.1,6.7","tc4,tc4,tc3,tc3,tc3,tc4,tc3,tc2,tc4,tc4,tc4,tc4",7,4,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
Eg,2025nytr,qm,22,b1,7759,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Coral got stuck at the start of the game 
ML,2025nytr,qm,22,b3,250,0,0,0,0,0,0,0,0,1,"8.1,29.1,11.7,5.3,8.9,11.6","tap,tap,tc2,tc2,tc2,tc2",0,0,4,0,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,"pneumatic deep climb, falls when teleop ends"
Ap,2025nytr,qm,22,r2,1796,4,0,0,0,0,0,0,0,1,"8.5,6.4,2.2,5.5,7.2,9.4,7.4,4.5,18.9,10.9,14.3,17","tap,tc1,tap,tc3,tc3,tc3,tc2,tc2,tc3,tc3,tc3,tc2",0,6,3,1,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0
JP,2025nytr,qm,22,r1,3003,1,0,0,0,0,0,0,0,1,"6.1,31.9,10.8,13.1,7.9,19.5,16.6","tc4,tc4,tc4,tc3,tc2,tc4,tc4",5,1,1,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0
Eg,2025nytr,qm,23,b1,9624,0,0,0,0,0,0,0,0,0,"5.9,8.9,9.7,32.3,34.8","tc4,tc4,tc4,tc4,tc4",5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD,2025nytr,qm,23,b2,9468,0,0,0,0,0,0,0,0,1,"17.4,34.6,17.8,45.6","tc4,tc2,tc2,tc1",1,0,2,1,3,0,0,0,2,0,1,1,0,0,0,0,0,0,0
Jl,2025nytr,qm,23,r3,2875,2,0,0,0,0,0,0,0,0,"4.5,9.2,19.1,29.1,11.1,15,8.9,21.2,13.9","tc4,tc4,tc4,tc4,tan,tc4,tc4,tc4,tc2",7,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,:3
AL,2025nytr,qm,23,r2,2601,0,0,0,0,0,0,0,0,1,"3.3,52.4,6.5,28.5,22.2,14.9","tc1,tc1,tc4,tc4,tc2,tc3",2,1,1,2,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Need to rescout cycles, scout data 90% confidence"
ML,2025nytr,qm,23,b3,1126,0,0,0,0,1,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,end effector stuck on L4
JP,2025nytr,qm,23,r1,10714,0,0,0,1,0,0,0,0,1,"37.4,19.1,20,29.5,25.8","tc1,tc1,tc1,tc1,tc1",0,0,0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JP,2025nytr,qm,24,r1,7605,1,0,0,0,1,0,0,0,1,"18.6,15.9,11.2,14.2,20.4,16.1,13.7","tc4,tc4,tc4,tc4,tc4,tc4,tc2",6,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Eg,2025nytr,qm,24,b1,334,0,0,0,0,0,0,0,0,1,"15.1,7.6,17.5,36.5","tc1,tc2,tc1,tc3",0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Died in last 30 seconds
DD,2025nytr,qm,24,b2,4122,0,0,0,0,1,0,0,0,1,"12.6,7.2,38.8,5.6,38.5,6.7,9.3","tap,tap,tan,tan,tan,tc2,tan",0,0,1,0,1,2,4,2,4,0,1,3,0,0,0,0,0,0,0
Ap,2025nytr,qm,24,r2,5149,0,0,0,0,0,0,0,0,1,"56.3,19,33.9","tc2,tc2,tc2",0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ML,2025nytr,qm,24,b3,2791,1,0,0,0,0,0,0,0,1,"15,14.6,11.6,9.1,17.5,13.3,17.4,10.9","tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc3",4,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
Jl,2025nytr,qm,24,r3,810,0,0,0,0,2,0,0,1,0,"13.4,21.7,26.8,14.1,14.5,11.8,9.6,9.8,9.9","tan,tc2,tc3,tc3,tc3,tan,tc3,tan,tc4",1,4,1,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,The l2 is supposed to be an l3
CW,2025nytr,qm,26,r3,3950,0,0,0,0,0,0,0,0,1,"14.4,5.3,7.2,10.8,2.1,8.5,12.5","tap,tap,tap,tap,tap,tap,tap",0,0,0,0,0,7,0,0,0,0,0,3,1,0,0,0,0,0,0
ML,2025nytr,qm,25,b1,1591,2,0,0,0,1,0,0,0,1,"20.4,7.7,21.7,7.6,6.9,12.9,22,16.6","tc3,tc4,tc4,tc4,tc4,tc4,tc3,tc3",5,3,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0
JP,2025nytr,qm,25,r1,1493,3,0,0,0,0,0,0,0,1,"12.3,16.8,6.5,6.7,9.1,8.4,9.4,9.4,7.2,5.3,5.2,5,5.7,8.9,8.3","tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc3,tc3,tc3,tc2",8,6,1,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0
DD,2025nytr,qm,25,b2,5528,0,0,0,0,0,0,0,0,0,"13.5,14.7,16.9,13.5,12.7,14,22.6","tc4,tc4,tc4,tc4,tc3,tc3,tc3",4,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
Ap,2025nytr,qm,25,r2,7031,0,0,0,0,0,0,0,0,0,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Jl,2025nytr,qm,25,b3,7504,0,0,0,0,0,0,0,0,0,"23.6,44.4,15.8,48.2","tap,tc2,tc2,tc2",0,0,3,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,May have missed an alge miss uwu
MW,2025nytr,qm,21,b2,578,0,0,0,0,0,0,0,0,1,"12.6,28,28.8,17.8,29.6","tc4,tc4,tc4,tc3,tc4",4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,Mid lol
AL,2025nytr,qm,26,b2,424,1,0,0,0,1,0,0,0,0,"0.1,8.6,11.4,14.8,9.3,30.8","tc4,tc4,tc1,tc4,tc4,tc4",5,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,Robot had some issues after helping 1518 unbeach
ay,2025nytr,f,26,b1,3360,0,0,0,0,0,0,1,1,1,"7.7,16.8,18.2,34.7","tan,tap,tc3,tc3",0,2,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0
ap,2025nytr,qm,26,r2,6806,0,0,0,0,1,0,0,0,1,"11.1,24.1,15.8,21.1","tc4,tc1,tc4,tc1",2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JP,2025nytr,qm,26,r1,4458,1,0,0,0,1,0,0,0,1,"11.2,11,28.5,14.2,33.3,11.6","tc4,tc4,tc4,tc3,tc3,tc3",3,3,0,0,1,0,0,0,5,0,1,0,0,0,0,1,0,0,0
JP,2025nytr,qm,27,r1,1880,0,0,0,0,0,0,0,0,1,"55.1,13.1,43.9,8.1","tc2,tc3,tc3,tc2",0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
ay,2025nytr,qm,27,b1,7030,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
df,2025nytr,qm,27,b2,3173,1,0,0,0,2,0,0,0,1,"7.4,22.4,10.8,11.3,3.6,5.5,24.5,8.7,9.1,6.4,12","tc4,tap,tap,tc4,tc3,tc3,tc3,tc2,tc4,tc4,tc3",4,4,1,0,3,2,0,0,4,0,0,1,0,0,0,0,0,0,0
J,2025nytr,qm,27,r3,2053,2,0,0,0,0,0,0,0,1,"12,15,28.5,20.1,19.1","tc4,tc3,tc2,tc2,tc3",1,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Jl,2025nytr,qm,27,b3,3117,0,0,0,0,0,0,0,0,0,"5.5,16.7,9.8,9.1,13.5,26.1,11.1,11.5,13.9","tc4,tc4,tc4,tc3,tc3,tc3,tc2,tc2,tc2",3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,:3
ap,2025nytr,qm,27,r2,6911,0,0,0,0,0,0,0,0,1,"20.6,25.7,8.5","tc4,tc4,tc4",3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JP,2025nytr,qm,28,r1,10352,0,0,0,0,0,0,0,0,1,"38.1,11.9,17.7","tc1,tc2,tc1",0,0,1,2,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ay,2025nytr,qm,28,b1,1468,3,0,0,0,0,0,0,0,1,"92.9,12.4,6.3,10,9.4,8.4,12.8,14","tan,tc4,tc4,tc4,tc3,tc3,tc2,tc2",3,2,2,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0
ap,2025nytr,qm,28,r2,20,0,0,0,0,2,0,0,0,0,"5.7,13.3,13.7,12.4,14.1,7.3,10.5,0.6,8.3,19.9,9.8","tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc4,tc4,tc3,tc3",8,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ay,2025nytr,qm,29,b1,8067,0,0,0,0,0,0,0,0,1,"5.9,59.7","tc4,tc4",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
df,2025nytr,qm,29,b2,2869,0,0,0,0,0,0,0,0,1,"17.6,8.5,33.6,8.5,7.7,19.1,7.4","tc4,tc4,tc4,tc4,tc3,tc3,tc3",4,3,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
df,2025nytr,qm,28,b2,5881,0,0,0,0,0,0,0,0,1,"5.7,43,9.9,8.3,25.6,13.4,6,9.8","tc2,tc2,tc2,tc3,tc1,tc1,tc1,tc2",0,1,4,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jp,2025nytr,qm,29,b3,4571,0,0,0,0,0,0,0,0,1,52.8,tan,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0
J,2025nytr,qm,29,r3,358,0,0,0,0,0,0,0,0,1,"12.6,24.8,11.3,11.3,19,22.4,12.8,11.6","tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc3",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JP,2025nytr,qm,29,r1,9624,1,0,0,0,0,0,0,0,1,"18.2,12.7,24.1,14.6,22.4,16.5,12.4","tc4,tc4,tc1,tc4,tc4,tc3,tc3",4,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ap,2025nytr,qm,29,r2,7718,0,0,0,0,0,0,0,0,1,"2.8,82.3","tc4,tc2",1,0,1,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0
Jp,2025nytr,qm,30,b3,2601,1,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Seems like something broke with the code or with the elevator which made them play defense 
J,2025nytr,qm,30,r3,6300,0,0,0,0,0,0,0,0,1,"7.1,14.2,34.1,23.1,29.3","tc2,tc2,tc4,tc4,tc2",2,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
JP,2025nytr,qm,30,r1,6401,0,0,0,0,0,0,0,0,1,"11.8,17.4,58.2,17.4,11.1,14.4","tc2,tc2,tc3,tc2,tc2,tc4",1,1,4,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
df,2025nytr,qm,30,b2,3181,0,0,0,0,0,0,0,0,1,11.5,tc4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,defended when there was already a dfefendor 
ap,2025nytr,qm,30,r2,3003,1,0,0,0,0,0,0,0,1,"4.1,9.3,10,10.2,11.4,13.4,28.1,20.3","tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc4",8,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,only defended when going to coral station 
AL,2025nytr,qm,31,r2,229,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Self beach x2 -> defense (parking style)
Eg,2025nytr,qm,31,b3,7605,2,0,0,0,0,0,0,0,1,"16.2,11.8,14.7,12.1,37.4","tc4,tc4,tc3,tc3,tc2",2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
DD,2025nytr,qm,31,b2,2875,2,0,0,0,0,0,0,0,1,"4.2,18.9,12.8,26,16.5,33.8,21.5","tc4,tc4,tap,tc3,tc2,tan,tc3",2,2,1,0,3,1,1,1,3,0,1,0,0,0,0,0,0,0,0,telop algae miss wasfor the processor 
Ak,2025nytr,qm,31,r1,3044,0,0,0,1,2,0,0,0,0,"8.9,6.7,6.2,7.7,7.5,10.7,8.8,5.2,6.6,9,14.6,5,7,8","tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc4,tc4,tc4,tc4,tc4,tc4",11,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
J,2025nytr,qm,31,r3,6463,0,0,0,0,0,0,0,0,1,"81.2,9.1","tc1,tc1",0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
DD,2025nytr,qm,32,b2,870,1,0,0,0,0,0,0,0,1,"9.3,11.7,12.7,10.6,8.9,16.2,7,7,8.8","tc4,tc4,tc4,tc4,tc4,tc1,tc3,tc3,tc3",5,3,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
J,2025nytr,qm,32,r3,1796,3,0,0,0,1,0,0,0,1,"13.1,12,4.7,6.9,4.6,5.1,5.8,4.7,4.7,3.1,3,3.9,4.7,4.3,14.4,13.8","tap,tap,tc4,tc4,tc4,tc4,tc2,tc3,tc3,tc3,tc2,tc2,tc2,tc3,tap,tc3",4,5,4,0,0,3,0,0,2,0,1,1,0,0,0,0,0,0,0
ap,2025nytr,qm,32,r2,424,0,0,0,0,1,0,0,0,0,"4.2,13,33.2,13.3,12.3","tc1,tc1,tc2,tc3,tc4",1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ak,2025nytr,qm,32,r1,810,1,0,0,1,1,0,0,0,0,"33.6,24.8,9,15.2,10.8,21,8.6","tap,tc2,tc2,tc1,tc3,tc1,tc4",1,1,2,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
Eg,2025nytr,qm,32,b3,5528,1,0,0,0,0,0,0,0,1,"10.4,9.7,20.6,18,12.9,18.5","tc4,tc4,tc4,tc4,tc3,tc3",4,2,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0
Eg,2025nytr,qm,33,b3,2791,1,0,0,0,0,0,0,0,1,"28.2,22.4,37.5","tc4,tc4,tc4",3,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ap,2025nytr,qm,33,r2,334,0,0,0,0,0,0,0,0,1,"7,43.5,14.5,46.5","tc2,tc4,tc4,tc4",3,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DD,2025nytr,qm,33,b2,7030,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ML,2025nytr,qm,33,b1,1518,0,0,0,0,0,0,0,0,0,,{},0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,struggled to move
J,2025nytr,qm,33,r3,7031,0,0,0,0,0,0,0,0,1,"6.3,17.1","tap,tap",0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
Ak,2025nytr,qm,33,r1,7759,0,0,0,0,0,0,0,0,1,22.6,tc1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Eg,2025nytr,qm,34,b3,1591,2,0,0,0,1,0,0,0,1,"28.7,6.2,18.9,7.9,15.8","tap,tc4,tap,tap,tap",1,0,0,0,1,4,0,0,4,0,1,1,0,0,0,0,0,0,0
