Scouter Name,Event,Match Level,Match #,Robot,Team #,Auto Coral Level 4,Auto Coral Level 3,Auto Coral Level 2,Auto Coral Level 1,Auto Coral Miss,Auto Algae Processor,Auto Algae Net,Auto Algae Remove From Reef,Leave,Cycle Timer,Cycle Type,Teleop Coral Level 4,Teleop Coral Level 3,Teleop Coral Level 2,Teleop Coral Level 1,Teleop Coral Miss,Teleop Algae Processor,Teleop Algae Net,Teleop Algae Miss,Teleop Algae Removed From Reef,Pickup From Floor,Pickup From Coral Station,Endgame State,Played Defense,Was Defended,Died,Tippy,Yellow Card,Red Card,Egregiously Bad Event,Comment
Ak,2025nytr,qm,67,r3,1468,3,0,0,0,0,0,0,0,0,"18.4,9.6,11.1,0.7,10.9,26.5,6.1,11.9,3.6,8.9,6.3","tc4,tc4,tan,tan,tc4,tc3,tc3,tc2,tc2,tc1,tc2",3,2,3,1,1,0,2,2,2,0,1,3,0,0,0,0,0,0,0
JP,2025nytr,qm,67,r2,7030,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ay,2025nytr,qm,68,b1,3181,0,0,0,0,0,0,0,0,1,"43.2,6.7,8.4,10.3,7.6,8.9,9.1,0.5,8.2,8.4","tc3,tc2,tc2,tc3,tc2,tc3,tc2,tc3,tc3,tc3",0,6,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DD,2025nytr,qm,68,b3,1796,3,0,0,0,0,0,0,0,0,"41.3,9.9,11.2,8.3,7.9,16,5.7,5.5","tc3,tap,tap,tc4,tc4,tc4,tc4,tc4",5,1,0,0,1,2,0,1,4,0,0,3,0,0,0,0,0,0,0,almost got 4 l4 in auto 
Ap,2025nytr,qm,68,r1,3171,0,0,0,0,0,0,0,0,1,26.7,tc4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jp,2025nytr,qm,68,b2,2053,2,0,0,0,0,0,0,0,0,"18.7,7.2,13.7,8.8,11.4,12.5,8.9,13.5","tc1,tc1,tc2,tc2,tc2,tc2,tc4,tc4",2,0,4,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
Ak,2025nytr,qm,68,r3,7605,0,0,0,0,1,0,0,0,0,"23.4,11.9,14.3,7.4,12.6,20,12.5","tc4,tc4,tc4,tc4,tc4,tc3,tc4",6,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
JP,2025nytr,qm,68,r2,1518,0,0,0,0,0,0,0,0,1,"10.7,12.4,21.7,15.4,12.7,12.3,16.8,15.6","tan,tan,tan,tan,tan,tan,tan,tan",0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0
df,2025nytr,qm,69,b3,1126,0,0,0,0,1,0,0,0,0,"18.5,25.4,20.9,8.8,9.1,10.2,14.3","tc4,tc4,tc4,tc4,tc4,tc4,tc4",7,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Ap,2025nytr,qm,69,r1,3117,0,0,0,0,0,0,0,0,1,"22.5,11.5,8.5,12.5,17.7,21.7","tc4,tc4,tc4,tc4,tc4,tc3",5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
JP,2025nytr,qm,69,r2,810,1,0,0,0,0,0,0,0,0,"15.2,15.6,47.5,3.9,31.4,10.9,14.2","tan,tc3,tc3,tan,tan,tan,tan",0,2,0,0,1,0,5,1,2,0,0,0,0,0,0,0,0,0,0
Jp,2025nytr,qm,69,b2,6401,0,0,0,0,0,0,0,0,1,"16.2,8,21.7,11.9,18.3,37.7","tc3,tc4,tc3,tc4,tc3,tc4",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ak,2025nytr,qm,69,r3,3003,1,0,0,0,0,0,0,0,0,"14.8,36.6,9.3,8.7,11.3,7.6,8.9,10.8,9.6","tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc2,tc2",6,1,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
MW,2025nytr,qm,69,b1,424,1,0,0,0,0,0,0,0,1,"12.5,21.6,10.1,10.2,8.4,14.1,20.3","tc3,tan,tc3,tc3,tc3,tc4,tc3",1,5,0,0,0,0,1,1,4,0,1,3,0,0,0,0,0,0,0
Jp,2025nytr,qm,70,b2,5528,1,0,0,0,0,0,0,0,0,"4.6,9.2,8.7,9.4,16.1,63.9","tc4,tc4,tc4,tc4,tc4,tc4",6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
df,2025nytr,qm,70,b3,6806,0,0,0,0,0,0,0,0,1,"37.3,21.3,41,20,13","tc3,tc3,tc3,tc3,tc3",0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Ak,2025nytr,qm,70,r3,7504,1,0,0,0,0,0,0,0,1,"20.5,15.7,14,10.6,12.4,12.4,19.9,23.9","tc4,tc4,tc1,tc4,tc4,tc2,tc4,tc4",6,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
JP,2025nytr,qm,70,r2,6648,0,0,0,0,0,0,0,0,1,"14.3,27.3,17,15.1,18.2","tap,tap,tap,tap,tap",0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,pick up algae from floor
Ap,2025nytr,qm,70,r1,9468,0,0,0,0,0,0,0,0,1,"6.8,25.3,22.8,40.6","tc2,tc2,tc2,tc2",0,0,4,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
DD,2025nytr,qm,71,b3,2601,2,0,0,0,0,0,0,0,1,"11.2,9,9.5,12.9,17.1,11.3,4.7,25.9,13.7","tc4,tc4,tc4,tc4,tc4,tc3,tc2,tc4,tc3",6,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ak,2025nytr,qm,71,r3,1591,1,0,0,0,1,0,0,0,1,"14.2,6.9,12.1,15.2,15.9,23.8,4.1,6.4,7","tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc3",5,4,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0
eg,2025nytr,qm,71,b2,6300,0,0,0,0,1,0,0,0,1,"11.1,13.4","tc3,tc3",0,2,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0
JP,2025nytr,qm,71,r2,7031,0,0,0,0,0,0,0,0,0,,{},0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,didn't score once
Ap,2025nytr,qm,71,r1,20,2,0,0,0,0,0,0,0,1,"3.1,10.2,5.5,17.4,13.7,4.2,5.6,11.1,14.3,14.8","tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc3,tc3,tc1",4,5,0,1,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0
ML,2025nytr,qm,71,b1,358,0,0,0,1,1,0,0,0,1,"19.5,10.8,21,44.4,18.8","tc4,tc4,tc4,tc4,tc2",4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
DD,2025nytr,qm,73,b3,870,2,0,0,0,0,0,0,0,1,"17.3,10.2,8.1,8.8,35.7,7,10.3,10.4","tc4,tc4,tc3,tc3,tc1,tc3,tc3,tc2",2,4,1,1,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0
eg,2025nytr,qm,73,b2,229,0,0,0,0,0,0,0,0,1,,,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,poisonous and rotten potato
JP,2025nytr,qm,73,r2,1880,0,0,0,0,0,0,0,0,1,"9.1,8.6,27.4,6.9,43.4,8,7.1,10.2,9.4","tc3,tc3,tc3,tc3,tc2,tc2,tc2,tc2,tc2",0,4,5,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0
Ap,2025nytr,qm,73,r1,334,0,0,0,0,0,0,0,0,1,"6,20.7,16.8,10.8","tc4,tc4,tc4,tc4",4,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Ak,2025nytr,qm,73,r3,10352,0,0,0,0,0,0,0,0,1,"28.2,14.1,13.9,30.6,25.6","tc1,tc1,tc1,tc1,tc1",0,0,0,5,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ML,2025nytr,qm,73,b1,2869,1,0,0,0,0,0,0,0,1,"7.1,18.8,7.6,11.1,50.9","tc4,tc1,tc4,tc4,tc2",3,0,1,1,5,0,0,0,0,0,1,3,0,0,0,0,0,0,0
Jl,2025nytr,qm,70,b1,7718,0,0,0,0,0,0,0,0,1,"5.9,68.6,8.7,9","tc4,tc1,tc1,tc1",1,0,0,3,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,Got a coail stuck inside it and was bad at removing algae.   :3
DD,2025nytr,qm,74,b3,5881,0,0,0,1,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ML,2025nytr,qm,74,b1,3550,2,0,0,0,0,0,0,0,1,"28.3,4,19.1,10.4,8.9,12.1,11.5,8.7","tc3,tap,tc4,tc3,tc3,tc4,tc4,tc2",3,3,1,0,0,1,0,3,3,0,1,1,0,0,0,0,0,0,0
eg,2025nytr,qm,74,b2,5149,0,0,0,0,0,0,0,0,1,"15.4,12.9,13.5,72.3","tc2,tc2,tc3,tc2",0,1,3,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Ak,2025nytr,qm,74,r3,2875,2,0,0,0,0,0,0,0,0,"24.7,7.8,15.1,5.3,31.1,10.7,28.8,4.6","tc4,tc4,tc4,tc4,tan,tc3,tc3,tc2",4,2,1,0,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0
JP,2025nytr,qm,74,r2,3950,2,0,0,0,1,0,0,0,1,"21.9,10.4,19.1,8,15,6,15.8,11.4,6.9,6.6","tc4,tc4,tc4,tc4,tc3,tc3,tc2,tc2,tc2,tc3",4,3,3,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Ap,2025nytr,qm,74,r1,250,0,0,0,0,0,0,0,0,1,"9,37.9","tap,tap",0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0
ML,2025nytr,qm,75,b1,6911,0,0,0,0,0,0,0,0,1,"12.8,15.6,5.3,16.5,5","tan,tc4,tan,tc4,tan",2,0,0,0,1,0,3,0,3,0,1,1,0,0,0,0,0,0,0,intake rarely worked
Ap,2025nytr,qm,75,r1,9624,1,0,0,0,0,0,0,0,0,4.5,tc4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Alliance partner tipped them 
JP,2025nytr,qm,75,r2,6463,0,0,0,0,0,0,0,0,1,"67.9,0.2,2.4,4.7,47.2","tc4,tc4,tc2,tc3,tc4",3,1,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Ak,2025nytr,qm,75,r3,2053,1,0,0,0,0,0,0,0,0,"16.3,21.1,16.2","tc1,tc4,tc1",1,0,0,2,6,0,0,0,0,0,1,3,0,0,0,1,0,0,0
eg,2025nytr,qm,75,b2,6401,0,0,0,0,0,0,0,0,1,"16,15.9,9.9,15.8,11.7,25.3,18","tc3,tc3,tc4,tc3,tc1,tc3,tc4",2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"really stupid drivers, ran into red barge for no reason"
ay,2025nytr,qm,76,b1,3117,1,0,0,0,0,0,0,0,0,"0.7,21.4,8.3,9.3,13.3,22.7,4.7","tc4,tc3,tc3,tc2,tc2,tc1,tc4",2,2,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
df,2025nytr,qm,76,b3,3044,2,0,0,0,0,0,0,0,1,"2.5,8.2,8.6,7.2,7.5,8.8,26.2,4.6,10.9,8.6,8.5,9.8","tc4,tc4,tc4,tc3,tc2,tc3,tc4,tc3,tc4,tc4,tc4,tc3",7,4,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Jp,2025nytr,qm,76,b2,10714,0,0,0,1,0,0,0,0,1,"17.6,13.3,12.4,10,14,27.8,24.3,10.3","tc1,tc1,tc1,tc1,tc1,tc1,tc1,tc1",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ap,2025nytr,qm,76,r1,7504,0,0,0,0,0,0,0,0,1,"8.2,9.5,15.6,9.6,7.5,13,18.4","tc4,tc4,tc4,tc4,tc4,tc2,tc2",5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
JP,2025nytr,qm,76,r2,1518,0,0,0,1,0,0,0,0,0,"20,11.2,21.3,25,15.2","tap,tap,tap,tap,tap",0,0,0,0,0,5,0,1,2,0,0,2,0,0,0,0,0,0,0
Ak,2025nytr,qm,76,r3,6806,0,0,0,0,0,0,0,0,1,"15,56.8,55.2,0.5","tc2,tc2,tc3,tc3",0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the last l3 is a fluke 
ay,2025nytr,qm,77,b1,7031,0,0,0,0,0,0,0,0,0,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ap,2025nytr,qm,77,r1,6648,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Jp,2025nytr,qm,77,b2,1468,3,0,0,0,0,0,0,0,1,"28.2,7.6,35.7,10.6,20.5,11.9","tc4,tc4,tc4,tc4,tc4,tc4",6,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
Ak,2025nytr,qm,77,r3,1493,1,0,0,0,1,0,0,0,0,"4.4,13.4,3.9,9.9,8.7,6.9,6,9.1,3.9,5.6,5.7,8.5,8,10.3,6.7","tc3,tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc2,tc3,tc2,tc2,tc2",7,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
JP,2025nytr,qm,77,r2,7605,2,0,0,0,0,0,0,0,0,"12.4,20.5,17.7,16.1,13.6,11.5,19.8","tc4,tc1,tc4,tc3,tc3,tc3,tc3",2,4,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
df,2025nytr,qm,77,b3,6300,0,0,0,0,0,0,0,0,0,,{},0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,they did not work
Ap,2025nytr,qm,78,r1,7030,1,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
ay,2025nytr,qm,78,b1,810,1,0,0,0,0,0,0,0,0,"6.5,20.2,2.6,33.8,12.3,11.4,2.2,21.5,7","tan,tc3,tan,tc2,tan,tan,tan,tan,tan",0,1,1,0,0,0,7,0,3,0,0,1,0,0,0,0,0,0,0
Ak,2025nytr,qm,78,r3,578,0,0,0,0,1,0,0,1,1,"24.4,13.7,17.1,15.9,20,12.2,10.9,0.4,11.1","tc4,tc4,tc4,tc3,tc3,tc3,tc2,tc3,tc4",4,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
JP,2025nytr,qm,78,r2,3171,1,0,0,0,0,0,0,0,0,"30.9,7.8,12.5,9.2,19.1","tc4,tc4,tc4,tc4,tc4",5,0,0,0,1,0,0,0,1,0,1,3,0,0,0,1,0,0,0
Jp,2025nytr,qm,78,b2,358,0,0,1,0,0,0,0,0,1,"36,4,22.3,12.8,31.1,16.7","tc3,tan,tc4,tc3,tc3,tc3",1,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
df,2025nytr,qm,78,b3,4458,1,0,0,0,0,0,0,0,1,"11.7,9.1,10.4,15.2,11.7,21.3,10.1,10,12.5,6.5,8.5,4.5","tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc3,tc2,tc2,tc2",5,4,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Ap,2025nytr,qm,79,r1,5528,1,0,0,0,1,0,0,0,0,"3.5,8.2,19.3,18,29.1","tc4,tc4,tc4,tc4,tc4",5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JP ,2025nytr,qm,79,r3,424,1,0,0,0,0,0,0,0,0,"13.1,11.1,14.2,9.3,14.2,20.3,19.8","tan,tc3,tc1,tc3,tc4,tc4,tc4",3,2,0,1,1,0,1,0,3,0,1,3,0,0,0,0,0,0,0
Jp,2025nytr,qm,79,b2,7759,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ay,2025nytr,qm,79,b1,191,2,0,0,0,0,0,0,0,0,"3.3,3.9,18.9,11.6,9.6,9,9.1,16.5,10.9,5.4,7.4","tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc2,tc2,tc3",8,1,2,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0
Ak,2025nytr,qm,79,r2,334,0,0,0,0,0,0,0,0,0,"12.2,5.3,38,55.5","tc4,tc2,tc1,tc2",1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
df,2025nytr,qm,79,b3,1880,0,0,0,0,0,0,0,0,1,"19.1,2,10.9,10.4,21.8,12.6,13.4,14.3","tc3,tc3,tc3,tc3,tc3,tc2,tc2,tc2",0,5,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
df,2025nytr,qm,80,b3,4122,2,0,0,0,0,0,0,0,0,"8.1,5,8.3,17.5,10.1,8.3,9,20.7,12.4,8.2,6.9","tan,tc4,tan,tan,tc4,tc4,tc4,tan,tc4,tc4,tc4",7,0,0,0,2,0,4,1,4,0,0,3,0,0,0,0,0,0,0
ay,2025nytr,qm,80,r1,870,3,0,0,0,0,0,0,0,1,"8.1,8.7,10.1,14.6,12.1,16.2,15.5,19.6,0.2","tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc2,tc3",6,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Jp,2025nytr,qm,80,b2,3550,1,0,0,0,0,0,0,0,0,"27.3,9.4,51.2,26.4","tc3,tc3,tc3,tc3",0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Amazing robot but has no auto align 
DD,2025nytr,qm,80,r2,4571,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
eg,2025nytr,qm,80,b1,9468,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ML,2025nytr,qm,80,r3,3181,0,0,0,0,1,0,0,0,1,"8.7,20.4,13.2,15.2,22.7,7.9,9.3,7.5,8.4,9.6","tan,tan,tan,tan,tan,tc3,tc3,tc3,tc3,tc3",0,5,0,0,0,0,5,0,5,0,1,1,0,0,0,0,0,0,0,solid 2nd pick
df,2025nytr,qm,81,b3,229,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,went on  when two defense 
DD,2025nytr,qm,81,r2,9624,1,0,0,0,0,0,0,0,1,"2.8,7.3,17.1,18.8,27.8,28,27.8","tc4,tc4,tc4,tc1,tc3,tc2,tc2",3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eg,2025nytr,qm,81,b1,3950,2,0,0,0,1,0,0,0,1,"8.8,5.2,6.3,7.6,21.4,12.2,6.4,6.9,8.1,8.6,4.2,7.9,9.9,14.7","tc1,tc4,tc4,tc4,tc1,tc1,tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc2",10,0,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,all of the L1s were L4 misses that got lucky
ML,2025nytr,qm,81,r3,2601,1,0,0,0,0,0,0,0,1,"10.4,13.5,25.9,14.7,56.9","tc4,tc4,tc3,tc2,tc3",2,2,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Jl,2025nytr,qm,82,b2,2791,1,0,0,0,0,0,0,0,1,"44.1,18,8,15,30.9,9.1","tc3,tc2,tc2,tc3,tc3,tc2",0,3,3,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Some coral went straight through the intake :3
DD,2025nytr,qm,82,r2,10352,0,0,0,0,1,0,0,0,1,"10.1,38.9,13.6,12.7,12.5,13","tc1,tc1,tc1,tc1,tc1,tc1",0,0,0,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
eg,2025nytr,qm,82,b1,2875,2,0,0,0,0,0,0,0,1,"6.2,7.4,13.9,6.5,17.3,14.1,9.8,30","tc4,tc4,tap,tc3,tc3,tc2,tc2,tc4",3,2,2,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0
df,2025nytr,qm,82,b3,3173,0,0,0,0,1,0,0,0,1,"5.1,8,7,7.9,6.7,9.6,7.4,5,4.5,13.8,5.3,4,6.2,6.8,5.6","tc4,tan,tc4,tap,tan,tc1,tc3,tc2,tc2,tc2,tc1,tc1,tc1,tc1,tc1",2,1,3,6,3,1,2,1,3,0,0,3,0,0,0,0,0,0,0
ML,2025nytr,qm,82,r3,1591,3,0,0,0,0,0,0,0,1,"14.1,8.4,14.6,8.6,13.3,16.6,9.8,13.3,17.2","tc4,tc4,tap,tc3,tc4,tc4,tc4,tc4,tc4",7,1,0,0,0,1,0,0,3,0,1,3,0,0,0,0,0,0,0
DD,2025nytr,qm,84,r2,6911,0,0,0,0,0,0,0,0,1,"6.4,6.6,9.1,7.1,8.3,6.7,9.8,8.6,8.7,8.7,10.1,5.7,12.2,13.3,7.5,7.7","tc4,tan,tc4,tan,tc4,tan,tc4,tc4,tc4,tc4,tc4,tan,tc4,tc3,tc3,tc3",9,3,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0
MW,2025nytr,qm,84,r1,6463,0,0,0,0,0,0,0,0,1,"5.8,36.6,14.8,30.3,12.9,21.8","tc4,tc3,tc4,tc4,tc3,tc3",3,3,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,Whyyyyy please just park
df,2025nytr,qm,84,b3,3003,2,0,0,0,0,0,0,0,1,"30.2,12.1,11.9,40.4","tc4,tc4,tc4,tc4",4,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
LS,2025nytr,qm,84,b1,250,0,0,0,0,0,0,0,0,1,"33.9,50.8,5.7","tc3,tap,tc2",0,1,1,0,3,1,0,0,1,0,1,3,0,0,0,0,0,0,0
Jp,2025nytr,qm,84,b2,5881,0,0,0,1,0,0,0,0,1,"39.6,6.6,30.9,8.4,18.9,8.9","tc1,tc1,tc1,tc1,tc2,tc2",0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Most L1 are actually L2 
AL,2025nytr,qm,84,r3,8067,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Actually good defense
DD,2025nytr,qm,83,r2,3360,1,0,0,0,0,0,2,0,1,"29.3,9.2,13.9,9.1,21.3","tan,tap,tap,tan,tan",0,0,0,0,0,2,3,1,4,0,1,3,0,0,0,0,0,0,0
LS,2025nytr,qm,83,b1,20,2,0,0,0,0,0,0,0,1,"5.7,13.9,10.9,9.7,11.6,12.4,11.5,6.5,7.1,7.9,9.1,11.5","tc4,tap,tap,tc4,tc4,tc4,tc3,tc3,tc3,tc3,tc2,tc3",4,5,1,0,0,2,0,0,2,0,1,3,0,0,0,0,0,0,0
MW,2025nytr,qm,83,r1,6621,1,0,0,0,1,0,0,0,1,"1.5,8,6.6,7.6,8.5,4.7,4.2,3.9,5.1,4.3,9.7,7.1,6.5,7.2,12.8,6.6,9,6.3","tc4,tc3,tc3,tc3,tc3,tc3,tc2,tc2,tc2,tc2,tc2,tc4,tc4,tc4,tc3,tc2,tc3,tc2",4,7,7,0,2,0,0,0,0,0,1,3,0,0,0,1,0,0,0,Goat
Jp,2025nytr,qm,83,b2,1126,0,0,0,0,0,0,0,0,1,"15.1,14,13.9,21.2,6.9,7.7,14.4","tc4,tc4,tc4,tc4,tc4,tc4,tc3",6,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
df,2025nytr,qm,83,b3,5149,0,0,0,0,0,0,0,0,1,"14.3,36.4,12.1,37.9,19.9","tc2,tc2,tc3,tc2,tc2",0,1,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AL,2025nytr,qm,83,r3,2869,1,0,0,0,0,0,0,0,0,"14.4,8.4,10.3,15.3,32.7,22.4,10.3","tc4,tc4,tc4,tc3,tc3,tc3,tc3",3,4,0,0,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0
